year,month,temp,total-error-variance,high-frequency-error-variance,low-frequency-error-variance,bias-error-variance,diagnostic variable,diagnostic variable,diagnostic variable
1854,7,-0.427612,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1854,8,-0.437074,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1854,9,-0.359604,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1854,10,-0.296961,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1854,11,-0.419096,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1854,12,-0.315471,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1855,1,-0.327098,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1855,2,-0.460232,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1855,3,-0.523330,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1855,4,-0.436343,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1855,5,-0.467000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1855,6,-0.530192,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1855,7,-0.430906,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1855,8,-0.441378,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1855,9,-0.475880,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1855,10,-0.312212,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1855,11,-0.249358,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1855,12,-0.534645,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1856,1,-0.414619,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1856,2,-0.425039,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1856,3,-0.651292,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1856,4,-0.514288,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1856,5,-0.463019,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1856,6,-0.472767,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1856,7,-0.646025,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1856,8,-0.608918,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1856,9,-0.472079,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1856,10,-0.720795,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1856,11,-0.754651,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1856,12,-0.700847,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1857,1,-0.619645,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1857,2,-0.691435,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1857,3,-0.689771,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1857,4,-0.713412,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1857,5,-0.684687,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1857,6,-0.627629,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1857,7,-0.542071,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1857,8,-0.478828,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1857,9,-0.492884,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1857,10,-0.525413,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1857,11,-0.567112,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1857,12,-0.491701,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1858,1,-0.494856,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1858,2,-0.661241,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1858,3,-0.561713,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1858,4,-0.542332,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1858,5,-0.554738,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1858,6,-0.523232,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1858,7,-0.506051,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1858,8,-0.523876,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1858,9,-0.497557,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1858,10,-0.487180,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1858,11,-0.470936,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1858,12,-0.528703,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1859,1,-0.432815,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1859,2,-0.338935,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1859,3,-0.406769,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1859,4,-0.422263,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1859,5,-0.427333,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1859,6,-0.436986,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1859,7,-0.410832,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1859,8,-0.440199,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1859,9,-0.416147,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1859,10,-0.394522,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1859,11,-0.353994,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1859,12,-0.372437,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1860,1,-0.459501,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1860,2,-0.464397,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1860,3,-0.560821,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1860,4,-0.524277,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1860,5,-0.485878,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1860,6,-0.519228,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1860,7,-0.568696,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1860,8,-0.548514,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1860,9,-0.514403,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1860,10,-0.497026,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1860,11,-0.614550,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1860,12,-0.810842,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1861,1,-0.794152,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1861,2,-0.663955,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1861,3,-0.638450,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1861,4,-0.630782,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1861,5,-0.575535,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1861,6,-0.605606,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1861,7,-0.487096,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1861,8,-0.399497,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1861,9,-0.391259,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1861,10,-0.505540,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1861,11,-0.535245,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1861,12,-0.575143,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1862,1,-0.731903,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1862,2,-0.701758,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1862,3,-0.638389,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1862,4,-0.629890,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1862,5,-0.676982,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1862,6,-0.647658,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1862,7,-0.600765,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1862,8,-0.601204,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1862,9,-0.523094,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1862,10,-0.545155,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1862,11,-0.475864,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1862,12,-0.618414,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1863,1,-0.374335,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1863,2,-0.430834,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1863,3,-0.492449,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1863,4,-0.492038,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1863,5,-0.455086,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1863,6,-0.566178,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1863,7,-0.534870,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1863,8,-0.432700,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1863,9,-0.493160,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1863,10,-0.487353,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1863,11,-0.464656,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1863,12,-0.407882,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1864,1,-0.669385,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1864,2,-0.549090,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1864,3,-0.544269,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1864,4,-0.540822,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1864,5,-0.463863,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1864,6,-0.418201,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1864,7,-0.458626,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1864,8,-0.465916,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1864,9,-0.525831,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1864,10,-0.538598,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1864,11,-0.467814,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1864,12,-0.436803,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1865,1,-0.368620,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1865,2,-0.593602,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1865,3,-0.539599,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1865,4,-0.493168,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1865,5,-0.501109,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1865,6,-0.453875,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1865,7,-0.374021,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1865,8,-0.380130,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1865,9,-0.379472,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1865,10,-0.416093,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1865,11,-0.383856,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1865,12,-0.441240,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1866,1,-0.234284,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1866,2,-0.400066,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1866,3,-0.433595,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1866,4,-0.506101,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1866,5,-0.513472,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1866,6,-0.423428,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1866,7,-0.363318,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1866,8,-0.465998,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1866,9,-0.479677,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1866,10,-0.448662,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1866,11,-0.330479,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1866,12,-0.423090,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1867,1,-0.534825,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1867,2,-0.433572,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1867,3,-0.567842,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1867,4,-0.520291,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1867,5,-0.592997,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1867,6,-0.507350,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1867,7,-0.521358,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1867,8,-0.411415,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1867,9,-0.320039,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1867,10,-0.392515,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1867,11,-0.432206,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1867,12,-0.663069,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1868,1,-0.741888,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1868,2,-0.575498,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1868,3,-0.457480,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1868,4,-0.434309,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1868,5,-0.332413,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1868,6,-0.357851,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1868,7,-0.413794,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1868,8,-0.400369,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1868,9,-0.467542,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1868,10,-0.402757,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1868,11,-0.416369,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1868,12,-0.419532,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1869,1,-0.463648,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1869,2,-0.326344,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1869,3,-0.510098,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1869,4,-0.439528,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1869,5,-0.443376,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1869,6,-0.406511,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1869,7,-0.443341,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1869,8,-0.477002,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1869,9,-0.448658,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1869,10,-0.500293,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1869,11,-0.279177,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1869,12,-0.396209,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1870,1,-0.365904,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1870,2,-0.497067,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1870,3,-0.402760,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1870,4,-0.427282,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1870,5,-0.435295,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1870,6,-0.450740,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1870,7,-0.408135,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1870,8,-0.450377,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1870,9,-0.482057,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1870,10,-0.571603,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1870,11,-0.503598,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1870,12,-0.689767,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1871,1,-0.595027,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1871,2,-0.654234,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1871,3,-0.370592,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1871,4,-0.361384,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1871,5,-0.458021,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1871,6,-0.435149,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1871,7,-0.382240,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1871,8,-0.441396,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1871,9,-0.513509,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1871,10,-0.511670,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1871,11,-0.502857,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1871,12,-0.559749,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1872,1,-0.508341,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1872,2,-0.529267,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1872,3,-0.563769,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1872,4,-0.534460,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1872,5,-0.498147,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1872,6,-0.482051,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1872,7,-0.434159,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1872,8,-0.388629,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1872,9,-0.481214,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1872,10,-0.395437,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1872,11,-0.438068,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1872,12,-0.607746,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1873,1,-0.427856,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1873,2,-0.522099,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1873,3,-0.620644,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1873,4,-0.766501,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1873,5,-0.620998,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1873,6,-0.452286,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1873,7,-0.420605,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1873,8,-0.375886,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1873,9,-0.469557,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1873,10,-0.444357,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1873,11,-0.455789,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1873,12,-0.446441,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1874,1,-0.361344,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1874,2,-0.508648,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1874,3,-0.646755,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1874,4,-0.608915,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1874,5,-0.626233,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1874,6,-0.575121,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1874,7,-0.445473,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1874,8,-0.420550,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1874,9,-0.439733,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1874,10,-0.461988,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1874,11,-0.523223,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1874,12,-0.581835,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1875,1,-0.709612,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1875,2,-0.541340,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1875,3,-0.557008,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1875,4,-0.549255,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1875,5,-0.421087,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1875,6,-0.388563,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1875,7,-0.391246,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1875,8,-0.364263,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1875,9,-0.435848,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1875,10,-0.400663,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1875,11,-0.609139,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1875,12,-0.622862,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1876,1,-0.567941,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1876,2,-0.568255,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1876,3,-0.512631,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1876,4,-0.607240,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
